,loss,val_loss,wer
0,46.22677492462428,35.665157272702174,0.8264105902777777
1,45.860846702328125,36.15508179437546,0.8056888640873014
2,45.50252692186024,35.789123262677876,0.8239738343253965
3,45.26121356142657,35.43506622314453,0.7954861111111109
4,44.90108661032708,35.13617056892032,0.8110367063492061
5,44.62687303323661,35.618074144635884,0.8254154265873017
6,44.35414990000317,35.072796957833425,0.840491691468254
7,44.163065159215336,35.11576875050863,0.8304470486111111
8,43.711339477944165,34.621867225283665,0.82644779265873
9,43.51381534250085,34.11960665384928,0.8192677331349205
