,loss,val_loss,wer
0,203.4776824456049,194.554570879255,0.9982638888888888
1,123.07762791906487,179.89932396298363,1.0
2,105.62910531193106,85.94230924333844,0.9952713815789473
3,92.09680740671523,71.8316270737421,0.9921875
4,83.931482478229,62.859084628877184,0.9947916666666667
5,78.31108280058103,57.78262828645252,0.98828125
6,73.9099659427429,54.9888969603039,0.9589409722222222
7,70.45232805460252,52.96389289129348,0.9362897952741702
8,67.98302811929258,49.35388801211403,0.9307658053751804
9,65.58717138014711,48.410858971732004,0.9154946182289931
10,63.72227588304728,47.55827731177921,0.9105581484487733
11,62.136428787996635,46.28846595400856,0.9036503427128426
12,60.755008168628436,44.73712085542225,0.8972586874930624
13,59.34984252164497,43.71015703110468,0.9126114337051837
14,58.32518196668597,43.18743728456043,0.9097117942821068
15,57.32547676739088,42.33071754092262,0.891185008567821
16,56.297544777569165,41.65179892948696,0.8850187139249639
17,55.386740546662544,42.54779261634464,0.8869330539252412
18,54.6019113591287,40.62162617274693,0.8817030192030192
19,53.84018810238459,41.70509224846249,0.8610334327131202
20,52.96057485619829,40.127954619271414,0.8850694444444445
21,52.42716296935855,40.53472623370943,0.8865139634670886
22,51.860292175878115,38.82968126024519,0.8820399869227993
23,51.34273572375992,39.1463349206107,0.8608324834887334
24,50.70163358840267,38.52808670770554,0.8589963501867284
25,50.219186822221694,38.72770404815674,0.8583102524303182
26,49.73687955130518,37.42357994261242,0.8625484758297257
27,49.205401851012645,38.10557497115362,0.860316332972583
28,48.898217862334576,38.4185202008202,0.8551178639069265
29,48.50057127623432,38.05140082041422,0.8165725333694085
30,48.01920812038546,38.1479937689645,0.8638773336038961
31,47.538769612270116,38.251368386404856,0.8651687071608944
