,loss,val_loss,wer
0,46.84698756395188,36.3831083661034,0.8486274872788029
1,46.59337857901874,35.667694909232004,0.8533166486291486
2,46.19462278810574,35.40351831345331,0.8402941539454696
3,45.74922378224961,35.716502416701545,0.8257012381806789
4,45.48642662070846,35.667393820626394,0.8177337282600438
5,45.322716501961764,35.77886113666353,0.8181452091402749
6,45.03443757341323,34.88780802772159,0.816455912508544
7,44.7031362415415,34.591751870654875,0.826818407287157
8,44.46250834507225,34.89397902715774,0.825431773088023
9,44.2989123352861,35.004870914277575,0.825043966450216
10,43.87257183266249,34.778445834205264,0.7923014211665523
11,43.704750438003764,34.43904822213309,0.8075075828776483
12,43.497936136251354,34.37247244517008,0.8311598124098122
13,43.20204524374993,33.89411549341111,0.8310257177033491
14,43.061365695829586,33.538928849356516,0.8487983096946912
15,42.801369686745616,33.91606181008475,0.7926119750132905
16,42.60850869237849,33.97633157457624,0.8118383078909394
17,42.52822016263078,33.55044019789923,0.7961467352092351
18,42.22310128113513,34.18808328537714,0.8260778010366825
19,41.88124907051919,33.48284076509022,0.8183672960811116
20,40.89722016708689,32.84476784297398,0.8057027037290192
21,40.78585490786572,32.82941450391497,0.8001787138300294
22,40.68418011623146,32.75778411683582,0.8235367063492063
23,40.62300668001878,32.78668421790714,0.8236162138300294
24,40.626109649298115,32.974395751953125,0.8254779942279941
25,40.4623141949859,32.82522837320963,0.8007824070118477
26,40.280347323347335,32.83307416098459,0.7982374259512416
27,40.19272088019897,32.863489605131605,0.8009768740031895
