,loss,val_loss,wer
0,309.2862414244705,383.2613757905506,1.0
1,149.85252000026648,223.5146001180013,1.0
2,107.70250638888649,94.02244240897042,1.0
3,92.76930594655265,74.74643234979538,0.996875
4,83.84117550695188,63.73921049208868,0.9907366071428572
5,77.94735117999501,62.225295112246556,0.9703124999999999
6,73.7028907280756,53.580105736142116,0.9747395833333332
7,70.57837572350967,51.28507668631418,0.9677951388888888
8,68.01804692766308,49.73231188456217,0.9572296626984125
9,65.95704082612795,49.431401933942524,0.9498196248196246
10,64.16189454790414,46.89535631452288,0.9642609126984126
11,62.559706291266245,45.90966052100772,0.947996708152958
12,61.27643585205078,45.16173380897159,0.93941479527417
13,60.064863750716576,43.844704945882164,0.9467715661075036
14,58.99517715364079,43.7160705384754,0.9519080312049062
15,57.96698705847636,42.92709691183908,0.9403076524170274
16,56.900449735928426,42.40994535173689,0.9271533371142745
17,56.0307311561607,41.51551918756394,0.9480554384851259
18,55.25685990595185,41.104444231305806,0.9468603445165944
19,54.44424954979821,40.203930400666735,0.9445677152708402
20,53.74622029329823,40.33037916819254,0.9292335702491952
21,53.15047844180667,40.374855086916966,0.9029247228465976
22,52.475123841502324,39.83347361428397,0.9076639723124097
23,52.018902623899564,40.93781961713518,0.8947033868908868
24,51.266444180919,39.24530560629709,0.9087840978465976
25,50.77570376775961,38.827879951113744,0.9061215910825287
26,50.35823108594326,38.0205808367048,0.9146739111582861
27,49.9013153289975,37.82010809580485,0.9029733721139972
28,49.5020030142635,37.47444089253744,0.9003072014790765
29,49.03908778502878,36.913217953273225,0.9015224792568541
30,48.63792997264581,36.83552923656645,0.8889041080447331
31,48.29525681442216,37.17533792768206,0.8941660986582862
32,47.937312629722214,36.24529111953009,0.9028865665584415
33,47.398556025682296,36.64085065750849,0.8922114560786437
34,47.10106171126914,36.40544360024588,0.8841479484057606
