,loss,val_loss,wer
0,46.272532910372306,36.21644923800514,0.8371479865620493
1,45.917195255425824,36.10493323916481,0.850748556998557
2,45.545294696954144,35.47932166144962,0.8645221748737374
3,45.245221619057446,35.424835568382626,0.8451273336038961
4,44.98081015415248,35.16838414328439,0.8544470937049063
5,44.6163683078282,34.63081101008824,0.8464530261405262
6,44.3489627331759,34.933761278788246,0.8485983634421134
7,44.25547263333931,34.85650094350179,0.8512439600330224
8,43.89616436803587,34.65594559624081,0.845092212475025
9,43.56829668005659,34.857830728803364,0.8527528027528025
10,43.42154097205418,35.23749419621059,0.8523435765623265
